ID_REF	Type	TLR4_1	TLR4_2	TLR4_3	TLR4_4	C13orf18_1	C113orf18_2	CDC14B_1	CDC14B_2	DAB2_1	DAB2_2	DAB2_3	DDAH2_1	DDAH2_2	DDAH2_3	EPB41L4B_1	EPB41L4B_2	H2AFJ_1	H2AFJ_2	KIAA0372_1	KIAA0372_2	PHF20_1	PHF20_2	SHANK2_1	SHANK2_2	TMCC1_1	TMCC1_2	TMEPAI_1	TMEPAI_2	TMEPAI_3	TXNDC9_1	TXNDC9_2	ZNF148_1	ZNF148_2	PHACTR2_1	PHACTR2_2	ANP32E_1	ANP32E_2	EIF5A_1	EIF5A_2	RABEP1_1	RABEP1_2	TFAP2A_1	TFAP2A_2	TMF1_1	TMF1_2	WARS_1	WARS_2
GSM335642	MSI	-0.291627857	1.791378634	3.94407268	2.498364583	7.514184477	8.002040018	4.848895006	4.467676845	6.797680263	6.617770689	7.101978249	5.951945602	5.661953021	6.070915763	9.68244545	6.465919295	3.596465809	6.823680783	6.651257103	7.494789029	7.348492963	8.737970279	4.202534737	4.492312659	5.998620493	5.592314898	4.797504793	6.388070116	4.862604438	6.545272138	6.906035685	6.414584837	4.872013068	5.260153703	5.687797574	6.092836421	8.202170796	9.529804465	9.952468065	6.641811497	4.675698211	4.930479461	4.602040555	6.399869498	6.65555135	6.805872151	8.223249257
GSM335643	MSI	0.942839399	-0.600806102	0.623114324	2.69883004	8.590730155	8.462324889	0.80467306	3.82076513	5.944803443	5.415809201	6.19518341	6.33097071	5.728300233	5.863680903	9.450927338	7.074971421	3.853353302	7.443016215	5.028050663	5.279338901	6.308551408	6.921003047	1.032800734	2.111786029	5.47124619	5.6193718	4.795364781	5.309469106	4.207785669	6.802344887	7.220731388	6.677611274	5.06664898	6.417400202	6.400239635	6.9174606	8.869607886	10.32267051	11.29412725	6.237842589	4.740173318	7.10257176	5.379792773	5.68000391	6.386344363	7.863280975	10.10245034
GSM335644	MSI	2.17590712	3.17272278	4.135830623	-1.459128944	2.46888149	2.97385778	4.887176828	4.649589564	5.712736407	5.577702453	6.168842047	8.857635526	8.463424191	8.758898275	7.549255434	5.371254978	2.325319907	7.934917512	5.886338925	6.440757387	7.113156874	7.917721827	3.345308611	4.121137558	5.172588415	5.165066398	6.716429812	7.393730192	6.627574707	6.764531704	6.976073059	7.088958328	5.464901364	6.147600172	6.491500882	7.82681293	10.07985457	10.42843005	11.2556105	6.16774002	4.028119656	7.206824496	5.975189129	5.656148998	5.593242896	9.218759888	10.71955647
GSM335645	MSI	3.691419294	4.45045648	5.468403817	3.79030421	6.504770181	6.816536432	4.170046208	4.209118494	7.00455158	6.781097574	7.453907082	5.814684381	6.189368481	5.937695934	8.503666961	5.916911174	2.721725624	5.686595461	6.216024412	7.161798747	6.477411273	7.440903978	2.0494009	2.341066821	5.585795222	6.113309308	6.369327443	7.144659048	6.439780332	7.625280978	7.819360703	6.656686518	5.067787956	6.453758556	6.726369965	7.185424074	9.759335178	9.390901282	9.935140562	6.938738758	4.158214913	7.581973387	5.296572587	6.563162433	6.979009618	9.026034819	10.57945088
GSM335646	MSI	3.317411699	3.762517335	4.869611851	3.116939937	3.96327578	2.654406966	4.526081615	4.143743674	2.185152155	4.647974176	4.771164995	6.533444241	6.315465019	6.674742672	9.303076151	6.016586533	1.810149136	4.026658655	6.600028172	7.48248547	7.261498124	7.980654482	6.560026736	6.290122898	6.984486695	6.304667285	6.988232256	7.911580609	7.90837658	6.833480002	6.919727356	6.460724406	4.515006867	5.195553945	5.579237483	6.788571717	9.418025156	9.593752403	10.28142596	5.958134226	5.396701566	7.023208163	5.001576274	5.464722865	6.291987967	7.265179701	9.09917552
GSM335647	MSI	-0.206036058	5.045290658	3.667371408	1.200054746	8.986805835	9.167274626	4.032464254	4.557467697	5.729001095	6.578266524	6.961121025	5.890460979	6.209359162	6.587128123	9.493392664	5.917789223	2.637985356	8.311462227	6.102894233	7.270352243	7.273068779	8.366061241	4.71062064	4.04173361	6.405862156	5.824384373	6.237421061	8.105444066	7.185830815	6.110191532	6.630053898	7.029423069	6.631513426	5.80119017	6.946573313	6.704923531	9.223421632	9.385808401	8.892912713	5.65572531	5.126076242	5.758771865	6.47965242	6.551272647	5.466246351	6.668763891	9.027823695
GSM335648	MSI	-0.471278297	3.827760728	4.877401489	-0.176910366	7.520472117	7.260563535	6.403397478	5.648763436	7.37334142	6.910135421	7.386574707	5.656336911	6.418414623	6.900304945	10.1238763	7.407502599	6.169230814	9.522473074	6.660072158	6.696449113	7.52449139	7.515840527	6.203196665	7.308555083	5.431773917	6.240982956	8.445319535	9.091420159	9.171926602	7.629138854	8.322619588	7.91186769	6.813266875	7.720598851	6.961121025	4.027460923	8.486557022	7.195034188	6.364010811	6.120028051	4.300783315	4.474786108	3.298814877	5.099076549	5.393861124	6.364383092	7.958684959
GSM335649	MSI	4.318169498	4.483404944	4.499077963	3.721905751	5.726156271	5.675752019	4.823229462	4.749468978	5.716668159	5.671736471	6.055056525	5.97134787	5.948215278	6.208791077	7.778697206	5.514517659	4.279705871	7.512524056	6.814881125	7.273951204	6.770323719	7.350244696	5.887653104	6.711469856	7.006328788	7.090206438	6.394953788	7.601591597	6.874742551	7.319884623	7.4886285	7.177516974	5.896112448	6.759911518	7.41897934	6.949381056	9.828884863	9.793593923	10.71741653	7.041722152	4.289921633	9.015256367	5.215650903	6.425137465	6.596838786	9.898851962	11.06738547
GSM335650	MSI	0.688727731	3.187510531	4.564856332	1.025276395	8.612062938	8.1088765	5.543577459	4.303022762	7.672823472	7.573208908	7.807516387	5.759169919	6.164761282	6.412187002	9.389464153	6.896961433	3.133929073	8.307921943	6.212559023	5.698715253	6.764144849	7.543350504	2.771875593	3.954190737	6.544301039	5.769583964	7.277955546	7.217278716	7.545289281	6.458963012	6.923451049	7.292030842	5.076410713	6.342303193	7.138590849	6.822282317	9.365887799	10.58921866	11.30995283	6.815911591	4.597376789	7.36934781	5.964143125	5.771766894	5.374253629	9.842188592	10.97406088
GSM335651	MSI	3.932347314	4.010881066	4.687157457	3.22981094	9.319602298	9.255209851	5.772461783	5.612751613	6.998097965	7.204502994	7.354534307	6.637644059	6.758890953	7.063642567	10.23855473	7.650522177	6.46185397	8.933935819	7.443270955	7.843794502	7.398469833	8.012278452	5.713696974	7.203258932	6.458394138	6.604691047	9.104540303	9.525835185	10.28142596	8.719055558	9.046705652	7.927278906	7.457952892	7.649208909	7.993639499	5.793843942	8.89343948	8.870066668	10.17017417	6.367261792	3.964752833	3.58640085	0.683289296	5.363819301	6.004324955	6.253749266	7.435489637
GSM335652	MSI	3.09415826	3.618508364	4.112256641	2.350602251	3.664082698	4.12829063	5.438086003	5.0381061	5.512818735	5.472613561	5.96880443	7.688350161	7.558590377	7.850181668	7.612267595	5.719370631	3.550973618	7.891957943	6.424638951	6.857306181	6.172719029	7.636025744	3.430537445	2.128882005	5.533149008	6.050082449	8.795348561	9.822770497	8.522768652	7.518716559	7.729487408	6.671444711	6.59780508	6.379479104	6.845868853	8.035260136	10.22373472	10.07105123	11.40372008	7.288891382	4.868309576	8.496315336	4.890336334	5.819966257	6.764718013	11.71857931	12.12951401
GSM335653	MSI	4.001560212	3.717467896	4.569514083	3.551229007	4.48986405	4.980188014	4.911650575	4.499693429	6.116572375	6.11600467	6.291800878	7.5631307	7.520472117	7.711429628	10.2797771	7.909550281	4.47310779	8.174757524	6.323377645	7.219878878	6.752806896	7.795435911	4.922448022	5.661581125	6.207483992	6.512529537	6.102343858	7.242098149	6.414775063	7.472238524	7.475195161	6.65434254	5.438444184	6.027146782	6.446522881	7.617192559	10.46345615	9.585582569	10.86764596	7.493804153	5.020773356	7.630950614	4.784637089	5.891006799	6.967899413	8.424860092	9.684305197
GSM335654	MSI	3.932210403	4.551424999	5.030442963	3.530096741	5.562854556	5.080190845	4.804376032	4.801172998	6.87644242	6.845484976	6.843619071	6.309655767	6.366884461	5.987926117	7.995689874	5.416674215	1.358349806	9.142134493	6.918114565	7.384436411	6.571676538	7.546083075	3.89961896	4.068506642	6.090969778	6.161687646	6.801924455	7.565628139	7.264719083	6.640787955	7.179739112	6.323194754	5.584379569	5.973527012	6.147029741	5.934964325	9.2492589	8.829542264	9.639588721	6.73086062	3.654882546	5.492020767	4.4845001	6.329276796	6.36897481	7.8577059	9.458764541
GSM335655	MSI	3.256091829	4.040543281	4.525415666	3.628358752	7.115533663	7.521919078	5.162976422	5.016167487	5.924754271	6.260273272	6.072931686	6.175208402	6.218205698	6.306034014	9.669929384	7.737430271	5.528290256	8.758042596	7.146132166	7.879852014	6.46919994	7.734468563	3.910123643	4.860608451	5.838876211	5.827218451	6.961956304	7.56258864	7.952280891	7.722393103	7.8647044	6.785667495	6.02996506	6.26122917	6.886113706	7.100869547	9.641395922	9.542929132	10.45946081	7.144659048	5.028609558	6.640999291	4.00127027	5.566441557	6.025062094	7.525730004	8.890232623
GSM335656	MSI	0.891976781	0.633280984	3.210842203	3.045789016	7.614599013	8.15108324	5.034584977	4.76127268	5.265023997	5.602907519	5.858692044	6.631312216	6.156433111	6.705111737	9.165945116	6.120859802	3.384033518	7.039947507	6.10926321	6.978797937	7.251259422	8.597218287	4.482093731	4.714865407	5.424348578	5.54142857	5.658501083	6.609138564	6.013854026	6.266434855	6.73086062	7.027837997	4.673928237	6.114276394	7.480032402	7.401201341	9.861498558	9.773560429	9.854833739	5.546434957	4.734304759	4.318895927	4.848050623	5.66635547	5.917789223	7.056815832	9.100925782
GSM335657	MSI	3.639962555	4.032065908	3.789615435	3.156783968	5.743513692	6.010080228	4.689705214	3.692445086	6.601025795	6.652033127	6.751987564	6.684992162	6.951173862	7.099604308	8.646733702	5.875509373	3.300802777	7.302250307	6.300213365	7.196563311	6.574833322	7.613853772	4.297658618	5.131566779	5.212347043	5.348751891	6.452660187	7.48982077	5.849563114	7.174812094	7.456733179	6.858336435	5.895701545	5.977136146	7.343689533	7.602853226	9.828884863	10.2797771	10.91233836	6.850670592	4.902023406	5.143358604	4.745988805	6.000013925	5.765340947	8.477744461	9.962648551
GSM335658	MSI	3.251309629	4.784637089	4.991943691	3.048002981	7.405098007	7.21324856	2.565734587	5.019404062	6.93089445	6.808687273	7.093668116	6.980609955	6.670665907	6.755394022	9.002726038	6.386173058	4.808710416	7.745443012	6.516551823	6.976073059	6.488434167	7.776589521	5.129600416	3.822872445	5.989291521	6.285767395	7.553586388	7.833055034	8.711547896	6.693096889	7.766085133	6.409143751	5.239752477	6.043514112	6.109440163	6.377131453	9.953589193	9.229277283	9.981083459	6.308910772	4.250366737	7.093471157	1.952198492	5.899147676	5.965734446	7.81091068	9.641395922
GSM335659	MSI	3.472268359	3.974057443	4.249522054	2.910054941	7.877226316	8.057333764	4.995334383	3.865571004	5.294462184	6.074979675	6.99974817	6.227141188	5.627279887	6.180716112	9.135910312	5.341293052	3.923330806	7.501522243	5.390230818	6.831440684	7.43481571	8.118376291	3.689398673	-0.343640237	6.466711982	5.657603494	5.050518236	5.942304997	5.722726006	6.568554583	7.211681423	7.196563311	5.957037331	5.412468747	6.019797461	7.670788556	9.697568575	10.02193314	8.891847731	5.611111552	5.034584977	8.708801295	5.043879077	5.170958462	5.663968402	8.469406027	11.08468727
GSM335660	MSI	4.067681084	4.612757846	5.586682563	3.660578424	6.65949956	6.516374659	5.225337618	5.239385402	6.38179959	6.686884006	6.915580729	6.45953551	6.81767946	6.632645823	9.497146084	6.985286212	0.431991119	5.201114666	6.337277427	7.575792215	5.814499843	7.832127888	6.397726144	6.319364793	6.118897529	6.755793033	8.815741609	9.368928521	10.50383498	6.526637617	6.880268517	6.792606056	5.022082556	5.610217018	6.366884461	5.712197315	8.422004592	8.901788132	10.06243496	6.679929652	4.437392727	6.079010346	4.540806449	6.114446791	6.580167593	7.442773529	9.070975598
GSM335661	MSI	2.519436182	4.669203535	3.09087169	3.659733772	9.503405451	9.764200882	5.900247105	5.098575116	5.738444393	5.373204079	6.775782543	6.530525463	6.682073632	6.9896718	10.24922216	7.217931919	2.407680832	7.512738067	5.63482069	6.196150226	7.028477927	8.784735278	5.598162723	5.444408022	5.223809337	6.014210052	7.470292243	8.623324281	8.042047738	6.675134197	6.960093809	7.156907196	4.587387432	6.096477622	5.991759831	5.642431508	9.298975372	9.776572675	10.03552048	6.394422967	4.451877052	5.796817745	5.107060451	6.670665907	6.696265139	8.777748582	10.7518174
GSM335662	MSI	3.562086023	4.550358477	5.228315171	3.625549846	5.150200096	4.591303171	5.192390983	5.410895727	5.995335464	6.03504386	6.845288123	8.128033156	7.768144545	8.224580853	9.180297197	6.893629818	-0.154133514	5.345829108	6.826340708	7.661489058	5.924594644	7.910445995	4.440255605	5.204015174	6.166453237	6.453023647	6.953078134	7.874897041	7.995689874	6.808472401	7.253545196	7.140701872	5.544812217	5.466777825	5.653220374	3.673074187	5.671038848	10.09738024	10.74941978	7.322135501	4.665601739	7.570555185	3.994807959	5.763486375	6.070228505	7.419199341	8.863177216
GSM335663	MSI	2.295231212	3.734022934	4.392431686	-0.186640223	9.2492589	9.548486896	4.895549449	4.278382093	6.942555947	7.000588005	7.292030842	6.084237185	6.01637998	5.886338925	9.173113797	6.329838397	5.502456498	9.688951579	6.912845968	7.561844722	6.875814813	7.958970754	5.588307995	4.577813723	6.30118267	5.783259448	4.784486914	5.560229508	4.597376789	7.816268544	8.204653396	7.700635885	6.404191076	5.714568617	6.343343917	7.148033902	8.999770153	10.24614894	11.1093945	5.851225743	5.150574495	7.066381642	4.949516948	5.670696891	6.530159795	8.983988496	10.99285052
GSM335664	MSI	3.359092186	3.525679491	4.005177678	2.937974763	4.303756215	4.455557347	5.423482087	5.375316164	6.108353738	7.25013605	6.932724009	6.287807929	6.135540792	5.62537922	6.997730631	4.814354045	4.612451226	8.937627111	6.413966323	7.225447968	6.623588643	7.789827958	4.46179801	4.330699203	5.854624717	6.674742672	9.051417637	10.60975735	9.860391269	6.438202648	6.801924455	7.677255062	6.313202461	6.19790201	6.889242233	7.192671921	9.573867135	8.423141358	8.584436162	6.88171321	5.32503753	8.454533073	4.990742033	6.05722738	5.893287239	10.67484665	11.82766507
