Country Code,Indicator Code,Year 2010
POL,SH.H2O.SAFE.RU.ZS,NA
POL,SI.POV.RUGP,NA
POL,SI.POV.RUHC,NA
POL,SL.AGR.EMPL.ZS,12.80000019
POL,SP.RUR.TOTL,14912637.4
POL,SP.RUR.TOTL.ZG,0.346075486
POL,SP.RUR.TOTL.ZS,39.055
POL,TM.VAL.AGRI.ZS.UN,1.726465497
POL,TX.VAL.AGRI.ZS.UN,1.167674836
PRT,AG.AGR.TRAC.NO,NA
PRT,AG.CON.FERT.PT.ZS,136.5350972
PRT,AG.CON.FERT.ZS,NA
PRT,AG.LND.AGRI.K2,36770
PRT,AG.LND.AGRI.ZS,40.19897234
PRT,AG.LND.ARBL.HA,1139000
PRT,AG.LND.ARBL.HA.PC,0.107075581
PRT,AG.LND.ARBL.ZS,12.45217011
PRT,AG.LND.CREL.HA,304022
PRT,AG.LND.CROP.ZS,7.740242703
PRT,AG.LND.FRST.K2,34560
PRT,AG.LND.FRST.ZS,37.78287963
PRT,AG.LND.IRIG.AG.ZS,12.67337503
PRT,AG.LND.PRCP.MM,NA
PRT,AG.LND.TOTL.K2,91470
PRT,AG.LND.TRAC.ZS,NA
PRT,AG.PRD.CROP.XD,102.03
PRT,AG.PRD.FOOD.XD,105.19
PRT,AG.PRD.LVSK.XD,107.05
PRT,AG.SRF.TOTL.K2,92090
PRT,AG.YLD.CREL.KG,3352.5
PRT,EA.PRD.AGRI.KD,8944.837151
PRT,NV.AGR.TOTL.ZS,2.430486077
PRT,SH.H2O.SAFE.RU.ZS,100
PRT,SI.POV.RUGP,NA
PRT,SI.POV.RUHC,NA
PRT,SL.AGR.EMPL.ZS,10.89999962
PRT,SP.RUR.TOTL,4201113.429
PRT,SP.RUR.TOTL.ZG,-1.427632366
PRT,SP.RUR.TOTL.ZS,39.494
PRT,TM.VAL.AGRI.ZS.UN,1.499238881
PRT,TX.VAL.AGRI.ZS.UN,2.591400574
PRI,AG.AGR.TRAC.NO,NA
PRI,AG.CON.FERT.PT.ZS,NA
PRI,AG.CON.FERT.ZS,NA
PRI,AG.LND.AGRI.K2,1900
PRI,AG.LND.AGRI.ZS,21.4205186
PRI,AG.LND.ARBL.HA,60000
PRI,AG.LND.ARBL.HA.PC,0.016123796
PRI,AG.LND.ARBL.ZS,6.764374295
PRI,AG.LND.CREL.HA,346
PRI,AG.LND.CROP.ZS,4.509582864
PRI,AG.LND.FRST.K2,5520
PRI,AG.LND.FRST.ZS,62.23224352
PRI,AG.LND.IRIG.AG.ZS,NA
PRI,AG.LND.PRCP.MM,NA
PRI,AG.LND.TOTL.K2,8870
PRI,AG.LND.TRAC.ZS,NA
PRI,AG.PRD.CROP.XD,96.6
PRI,AG.PRD.FOOD.XD,106.56
PRI,AG.PRD.LVSK.XD,107.61
PRI,AG.SRF.TOTL.K2,8870
PRI,AG.YLD.CREL.KG,1627.2
PRI,EA.PRD.AGRI.KD,NA
PRI,NV.AGR.TOTL.ZS,0.727966706
PRI,SH.H2O.SAFE.RU.ZS,NA
PRI,SI.POV.RUGP,NA
PRI,SI.POV.RUHC,NA
PRI,SL.AGR.EMPL.ZS,1.600000024
PRI,SP.RUR.TOTL,45659.22216
PRI,SP.RUR.TOTL.ZG,-17.48930977
PRI,SP.RUR.TOTL.ZS,1.227
PRI,TM.VAL.AGRI.ZS.UN,NA
PRI,TX.VAL.AGRI.ZS.UN,NA
QAT,AG.AGR.TRAC.NO,NA
QAT,AG.CON.FERT.PT.ZS,6.173624151
QAT,AG.CON.FERT.ZS,NA
QAT,AG.LND.AGRI.K2,660
QAT,AG.LND.AGRI.ZS,5.684754522
QAT,AG.LND.ARBL.HA,14000
QAT,AG.LND.ARBL.HA.PC,0.008001312
QAT,AG.LND.ARBL.ZS,1.20585702
QAT,AG.LND.CREL.HA,351
QAT,AG.LND.CROP.ZS,0.172265289
QAT,AG.LND.FRST.K2,0
QAT,AG.LND.FRST.ZS,0
QAT,AG.LND.IRIG.AG.ZS,NA
QAT,AG.LND.PRCP.MM,NA
QAT,AG.LND.TOTL.K2,11610
QAT,AG.LND.TRAC.ZS,NA
QAT,AG.PRD.CROP.XD,129.33
QAT,AG.PRD.FOOD.XD,125.14
QAT,AG.PRD.LVSK.XD,117.93
QAT,AG.SRF.TOTL.K2,11610
QAT,AG.YLD.CREL.KG,7592.6
QAT,EA.PRD.AGRI.KD,NA
QAT,NV.AGR.TOTL.ZS,NA
QAT,SH.H2O.SAFE.RU.ZS,100
QAT,SI.POV.RUGP,NA
QAT,SI.POV.RUHC,NA
QAT,SL.AGR.EMPL.ZS,NA
QAT,SP.RUR.TOTL,23533.63985
QAT,SP.RUR.TOTL.ZG,-5.279450154
QAT,SP.RUR.TOTL.ZS,1.345
QAT,TM.VAL.AGRI.ZS.UN,0.498783281
QAT,TX.VAL.AGRI.ZS.UN,NA
ROU,AG.AGR.TRAC.NO,NA
ROU,AG.CON.FERT.PT.ZS,60.86258339
ROU,AG.CON.FERT.ZS,NA
ROU,AG.LND.AGRI.K2,141560
ROU,AG.LND.AGRI.ZS,61.53444903
ROU,AG.LND.ARBL.HA,9146000
ROU,AG.LND.ARBL.HA.PC,0.426625598
ROU,AG.LND.ARBL.ZS,39.75657466
ROU,AG.LND.CREL.HA,5019317
ROU,AG.LND.CROP.ZS,2.012605955
ROU,AG.LND.FRST.K2,65730
ROU,AG.LND.FRST.ZS,28.57204955
ROU,AG.LND.IRIG.AG.ZS,0.588443063
ROU,AG.LND.PRCP.MM,NA
ROU,AG.LND.TOTL.K2,230050
ROU,AG.LND.TRAC.ZS,NA
ROU,AG.PRD.CROP.XD,89.49
ROU,AG.PRD.FOOD.XD,96.07
ROU,AG.PRD.LVSK.XD,95.01
ROU,AG.SRF.TOTL.K2,238390
ROU,AG.YLD.CREL.KG,3329.7
ROU,EA.PRD.AGRI.KD,7769.050956
ROU,NV.AGR.TOTL.ZS,6.656194116
ROU,SH.H2O.SAFE.RU.ZS,NA
ROU,SI.POV.RUGP,NA
ROU,SI.POV.RUHC,NA
ROU,SL.AGR.EMPL.ZS,30.10000038
ROU,SP.RUR.TOTL,10120451.51
ROU,SP.RUR.TOTL.ZG,-0.210293211
ROU,SP.RUR.TOTL.ZS,47.208
ROU,TM.VAL.AGRI.ZS.UN,1.36260906
ROU,TX.VAL.AGRI.ZS.UN,2.035505788
RUS,AG.AGR.TRAC.NO,NA
RUS,AG.CON.FERT.PT.ZS,10.54053904
RUS,AG.CON.FERT.ZS,NA
RUS,AG.LND.AGRI.K2,2137800
RUS,AG.LND.AGRI.ZS,13.05377645
RUS,AG.LND.ARBL.HA,120000000
RUS,AG.LND.ARBL.HA.PC,0.84276173
RUS,AG.LND.ARBL.ZS,7.327407496
RUS,AG.LND.CREL.HA,32331000
RUS,AG.LND.CROP.ZS,0.108689878
RUS,AG.LND.FRST.K2,8090900
RUS,AG.LND.FRST.ZS,49.40443442
RUS,AG.LND.IRIG.AG.ZS,NA
RUS,AG.LND.PRCP.MM,NA
RUS,AG.LND.TOTL.K2,16376870
RUS,AG.LND.TRAC.ZS,NA
RUS,AG.PRD.CROP.XD,75.22
RUS,AG.PRD.FOOD.XD,103.56
RUS,AG.PRD.LVSK.XD,118.75
RUS,AG.SRF.TOTL.K2,17098240
RUS,AG.YLD.CREL.KG,1844.2
RUS,EA.PRD.AGRI.KD,5272.445744
RUS,NV.AGR.TOTL.ZS,3.999671085
RUS,SH.H2O.SAFE.RU.ZS,92
RUS,SI.POV.RUGP,NA
RUS,SI.POV.RUHC,NA
RUS,SL.AGR.EMPL.ZS,NA
RUS,SP.RUR.TOTL,37516653.72
RUS,SP.RUR.TOTL.ZG,-0.209583367
RUS,SP.RUR.TOTL.ZS,26.348
RUS,TM.VAL.AGRI.ZS.UN,0.958035677
RUS,TX.VAL.AGRI.ZS.UN,2.071819055
RWA,AG.AGR.TRAC.NO,NA
RWA,AG.CON.FERT.PT.ZS,NA
RWA,AG.CON.FERT.ZS,NA
RWA,AG.LND.AGRI.K2,19200
RWA,AG.LND.AGRI.ZS,77.82732063
RWA,AG.LND.ARBL.HA,1220000
RWA,AG.LND.ARBL.HA.PC,0.112580066
RWA,AG.LND.ARBL.ZS,49.45277665
RWA,AG.LND.CREL.HA,386299
RWA,AG.LND.CROP.ZS,10.13376571
RWA,AG.LND.FRST.K2,4350
RWA,AG.LND.FRST.ZS,17.63275233
RWA,AG.LND.IRIG.AG.ZS,NA
RWA,AG.LND.PRCP.MM,NA
RWA,AG.LND.TOTL.K2,24670
RWA,AG.LND.TRAC.ZS,NA
RWA,AG.PRD.CROP.XD,145.2
RWA,AG.PRD.FOOD.XD,146.42
RWA,AG.PRD.LVSK.XD,135.56
RWA,AG.SRF.TOTL.K2,26340
RWA,AG.YLD.CREL.KG,1930.1
RWA,EA.PRD.AGRI.KD,289.1396552
RWA,NV.AGR.TOTL.ZS,32.24266489
RWA,SH.H2O.SAFE.RU.ZS,63
RWA,SI.POV.RUGP,NA
RWA,SI.POV.RUHC,NA
RWA,SL.AGR.EMPL.ZS,NA
RWA,SP.RUR.TOTL,8798342.711
RWA,SP.RUR.TOTL.ZG,2.561864155
RWA,SP.RUR.TOTL.ZS,81.19
RWA,TM.VAL.AGRI.ZS.UN,NA
RWA,TX.VAL.AGRI.ZS.UN,3.078338237
WSM,AG.AGR.TRAC.NO,NA
WSM,AG.CON.FERT.PT.ZS,NA
WSM,AG.CON.FERT.ZS,NA
WSM,AG.LND.AGRI.K2,350
WSM,AG.LND.AGRI.ZS,12.36749117
WSM,AG.LND.ARBL.HA,8000
WSM,AG.LND.ARBL.HA.PC,0.043004048
WSM,AG.LND.ARBL.ZS,2.826855124
WSM,AG.LND.CREL.HA,NA
WSM,AG.LND.CROP.ZS,7.77385159
WSM,AG.LND.FRST.K2,1710
WSM,AG.LND.FRST.ZS,60.42402827
WSM,AG.LND.IRIG.AG.ZS,NA
WSM,AG.LND.PRCP.MM,NA
WSM,AG.LND.TOTL.K2,2830
WSM,AG.LND.TRAC.ZS,NA
WSM,AG.PRD.CROP.XD,109.83
WSM,AG.PRD.FOOD.XD,108.4
WSM,AG.PRD.LVSK.XD,105.32
WSM,AG.SRF.TOTL.K2,2840
WSM,AG.YLD.CREL.KG,NA
WSM,EA.PRD.AGRI.KD,2535.518459
WSM,NV.AGR.TOTL.ZS,9.722925101
WSM,SH.H2O.SAFE.RU.ZS,96
WSM,SI.POV.RUGP,NA
WSM,SI.POV.RUHC,NA
WSM,SL.AGR.EMPL.ZS,NA
WSM,SP.RUR.TOTL,148678.0974
WSM,SP.RUR.TOTL.ZG,1.000489023
WSM,SP.RUR.TOTL.ZS,79.922
WSM,TM.VAL.AGRI.ZS.UN,2.298239511
WSM,TX.VAL.AGRI.ZS.UN,0.420679343
SMR,AG.AGR.TRAC.NO,NA
SMR,AG.CON.FERT.PT.ZS,NA
SMR,AG.CON.FERT.ZS,NA
SMR,AG.LND.AGRI.K2,10
SMR,AG.LND.AGRI.ZS,16.66666667
SMR,AG.LND.ARBL.HA,1000
SMR,AG.LND.ARBL.HA.PC,0.032403357
SMR,AG.LND.ARBL.ZS,16.66666667
SMR,AG.LND.CREL.HA,NA
SMR,AG.LND.CROP.ZS,NA
SMR,AG.LND.FRST.K2,0
SMR,AG.LND.FRST.ZS,0
SMR,AG.LND.IRIG.AG.ZS,NA
SMR,AG.LND.PRCP.MM,NA
SMR,AG.LND.TOTL.K2,60
SMR,AG.LND.TRAC.ZS,NA
SMR,AG.PRD.CROP.XD,NA
SMR,AG.PRD.FOOD.XD,NA
SMR,AG.PRD.LVSK.XD,NA
SMR,AG.SRF.TOTL.K2,60
SMR,AG.YLD.CREL.KG,NA
SMR,EA.PRD.AGRI.KD,NA
SMR,NV.AGR.TOTL.ZS,NA
SMR,SH.H2O.SAFE.RU.ZS,NA
SMR,SI.POV.RUGP,NA
SMR,SI.POV.RUHC,NA
SMR,SL.AGR.EMPL.ZS,NA
SMR,SP.RUR.TOTL,1824.19371
SMR,SP.RUR.TOTL.ZG,0.293007975
SMR,SP.RUR.TOTL.ZS,5.911
SMR,TM.VAL.AGRI.ZS.UN,NA
SMR,TX.VAL.AGRI.ZS.UN,NA
STP,AG.AGR.TRAC.NO,NA
STP,AG.CON.FERT.PT.ZS,NA
STP,AG.CON.FERT.ZS,NA
STP,AG.LND.AGRI.K2,485
STP,AG.LND.AGRI.ZS,50.52083333
STP,AG.LND.ARBL.HA,8500
STP,AG.LND.ARBL.HA.PC,0.047691721
STP,AG.LND.ARBL.ZS,8.854166667
STP,AG.LND.CREL.HA,1200
STP,AG.LND.CROP.ZS,40.625
STP,AG.LND.FRST.K2,270
STP,AG.LND.FRST.ZS,28.125
STP,AG.LND.IRIG.AG.ZS,NA
STP,AG.LND.PRCP.MM,NA
STP,AG.LND.TOTL.K2,960
STP,AG.LND.TRAC.ZS,NA
STP,AG.PRD.CROP.XD,113.25
STP,AG.PRD.FOOD.XD,113.08
STP,AG.PRD.LVSK.XD,111.38
STP,AG.SRF.TOTL.K2,960
STP,AG.YLD.CREL.KG,3000
STP,EA.PRD.AGRI.KD,NA
STP,NV.AGR.TOTL.ZS,NA
STP,SH.H2O.SAFE.RU.ZS,88
STP,SI.POV.RUGP,NA
STP,SI.POV.RUHC,NA
STP,SL.AGR.EMPL.ZS,NA
STP,SP.RUR.TOTL,67748.02736
STP,SP.RUR.TOTL.ZG,0.773850821
STP,SP.RUR.TOTL.ZS,38.012
STP,TM.VAL.AGRI.ZS.UN,0.774752019
STP,TX.VAL.AGRI.ZS.UN,0.670053972
SAU,AG.AGR.TRAC.NO,NA
SAU,AG.CON.FERT.PT.ZS,16.10966172
SAU,AG.CON.FERT.ZS,NA
SAU,AG.LND.AGRI.K2,1733550
SAU,AG.LND.AGRI.ZS,80.64185999
SAU,AG.LND.ARBL.HA,3110000
SAU,AG.LND.ARBL.HA.PC,0.114093325
SAU,AG.LND.ARBL.ZS,1.446720225
SAU,AG.LND.CREL.HA,317307
SAU,AG.LND.CROP.ZS,0.113969921
SAU,AG.LND.FRST.K2,9770
SAU,AG.LND.FRST.ZS,0.454484135
SAU,AG.LND.IRIG.AG.ZS,NA
SAU,AG.LND.PRCP.MM,NA
SAU,AG.LND.TOTL.K2,2149690
SAU,AG.LND.TRAC.ZS,NA
SAU,AG.PRD.CROP.XD,96.42
SAU,AG.PRD.FOOD.XD,109.17
SAU,AG.PRD.LVSK.XD,123.88
SAU,AG.SRF.TOTL.K2,2149690
SAU,AG.YLD.CREL.KG,5622.3
SAU,EA.PRD.AGRI.KD,20689.40139
SAU,NV.AGR.TOTL.ZS,2.485462623
SAU,SH.H2O.SAFE.RU.ZS,NA
SAU,SI.POV.RUGP,NA
SAU,SI.POV.RUHC,NA
SAU,SL.AGR.EMPL.ZS,NA
SAU,SP.RUR.TOTL,4883612.615
SAU,SP.RUR.TOTL.ZG,0.483475411
SAU,SP.RUR.TOTL.ZS,17.916
SAU,TM.VAL.AGRI.ZS.UN,0.932124895
SAU,TX.VAL.AGRI.ZS.UN,0.025987291
SEN,AG.AGR.TRAC.NO,NA
SEN,AG.CON.FERT.PT.ZS,834.2285714
SEN,AG.CON.FERT.ZS,NA
SEN,AG.LND.AGRI.K2,95050
SEN,AG.LND.AGRI.ZS,49.36892952
SEN,AG.LND.ARBL.HA,3850000
SEN,AG.LND.ARBL.HA.PC,0.29728435
SEN,AG.LND.ARBL.ZS,19.9968836
SEN,AG.LND.CREL.HA,1479165
SEN,AG.LND.CROP.ZS,0.285669766
SEN,AG.LND.FRST.K2,84730
SEN,AG.LND.FRST.ZS,44.00872591
SEN,AG.LND.IRIG.AG.ZS,NA
SEN,AG.LND.PRCP.MM,NA
SEN,AG.LND.TOTL.K2,192530
SEN,AG.LND.TRAC.ZS,NA
SEN,AG.PRD.CROP.XD,162.42
SEN,AG.PRD.FOOD.XD,151.96
SEN,AG.PRD.LVSK.XD,118.06
SEN,AG.SRF.TOTL.K2,196720
SEN,AG.YLD.CREL.KG,1196.1
SEN,EA.PRD.AGRI.KD,401.1358774
SEN,NV.AGR.TOTL.ZS,17.40035229
SEN,SH.H2O.SAFE.RU.ZS,56
SEN,SI.POV.RUGP,NA
SEN,SI.POV.RUHC,NA
SEN,SL.AGR.EMPL.ZS,NA
SEN,SP.RUR.TOTL,7478691.699
SEN,SP.RUR.TOTL.ZG,2.457918122
SEN,SP.RUR.TOTL.ZS,57.748
SEN,TM.VAL.AGRI.ZS.UN,1.516881593
SEN,TX.VAL.AGRI.ZS.UN,1.429401188
SRB,AG.AGR.TRAC.NO,NA
SRB,AG.CON.FERT.PT.ZS,201.3016092
SRB,AG.CON.FERT.ZS,NA
SRB,AG.LND.AGRI.K2,50500
SRB,AG.LND.AGRI.ZS,57.74068145
SRB,AG.LND.ARBL.HA,3293000
SRB,AG.LND.ARBL.HA.PC,0.451625715
SRB,AG.LND.ARBL.ZS,37.65149783
SRB,AG.LND.CREL.HA,1873359
SRB,AG.LND.CROP.ZS,3.395838097
SRB,AG.LND.FRST.K2,27130
SRB,AG.LND.FRST.ZS,31.01989481
SRB,AG.LND.IRIG.AG.ZS,0.495049505
SRB,AG.LND.PRCP.MM,NA
SRB,AG.LND.TOTL.K2,87460
SRB,AG.LND.TRAC.ZS,NA
SRB,AG.PRD.CROP.XD,101
SRB,AG.PRD.FOOD.XD,101.71
SRB,AG.PRD.LVSK.XD,105.68
SRB,AG.SRF.TOTL.K2,88360
SRB,AG.YLD.CREL.KG,4959.4
SRB,EA.PRD.AGRI.KD,NA
SRB,NV.AGR.TOTL.ZS,9.047256851
SRB,SH.H2O.SAFE.RU.ZS,98
SRB,SI.POV.RUGP,NA
SRB,SI.POV.RUHC,13.6
SRB,SL.AGR.EMPL.ZS,21.89999962
SRB,SP.RUR.TOTL,3205825.666
SRB,SP.RUR.TOTL.ZG,-1.127188674
SRB,SP.RUR.TOTL.ZS,43.967
SRB,TM.VAL.AGRI.ZS.UN,NA
SRB,TX.VAL.AGRI.ZS.UN,NA
SYC,AG.AGR.TRAC.NO,NA
SYC,AG.CON.FERT.PT.ZS,NA
SYC,AG.CON.FERT.ZS,NA
SYC,AG.LND.AGRI.K2,30
SYC,AG.LND.AGRI.ZS,6.52173913
SYC,AG.LND.ARBL.HA,1000
SYC,AG.LND.ARBL.HA.PC,0.011139579
SYC,AG.LND.ARBL.ZS,2.173913043
SYC,AG.LND.CREL.HA,NA
SYC,AG.LND.CROP.ZS,4.347826087
SYC,AG.LND.FRST.K2,407
SYC,AG.LND.FRST.ZS,88.47826087
SYC,AG.LND.IRIG.AG.ZS,NA
SYC,AG.LND.PRCP.MM,NA
SYC,AG.LND.TOTL.K2,460
SYC,AG.LND.TRAC.ZS,NA
SYC,AG.PRD.CROP.XD,75.52
SYC,AG.PRD.FOOD.XD,79.13
SYC,AG.PRD.LVSK.XD,77.46
SYC,AG.SRF.TOTL.K2,460
SYC,AG.YLD.CREL.KG,NA
SYC,EA.PRD.AGRI.KD,779.8158482
SYC,NV.AGR.TOTL.ZS,2.252986024
SYC,SH.H2O.SAFE.RU.ZS,NA
SYC,SI.POV.RUGP,NA
SYC,SI.POV.RUHC,NA
SYC,SL.AGR.EMPL.ZS,NA
SYC,SP.RUR.TOTL,41980.9405
SYC,SP.RUR.TOTL.ZG,2.097645062
SYC,SP.RUR.TOTL.ZS,46.765
SYC,TM.VAL.AGRI.ZS.UN,NA
SYC,TX.VAL.AGRI.ZS.UN,NA
SLE,AG.AGR.TRAC.NO,NA
SLE,AG.CON.FERT.PT.ZS,NA
SLE,AG.CON.FERT.ZS,NA
SLE,AG.LND.AGRI.K2,34350
SLE,AG.LND.AGRI.ZS,47.96146328
SLE,AG.LND.ARBL.HA,1100000
SLE,AG.LND.ARBL.HA.PC,0.191238628
SLE,AG.LND.ARBL.ZS,15.35883831
SLE,AG.LND.CREL.HA,652342
SLE,AG.LND.CROP.ZS,1.884948338
SLE,AG.LND.FRST.K2,27260
SLE,AG.LND.FRST.ZS,38.06199386
SLE,AG.LND.IRIG.AG.ZS,NA
SLE,AG.LND.PRCP.MM,NA
SLE,AG.LND.TOTL.K2,71620
SLE,AG.LND.TRAC.ZS,NA
SLE,AG.PRD.CROP.XD,123.97
SLE,AG.PRD.FOOD.XD,123.55
SLE,AG.PRD.LVSK.XD,126.71
SLE,AG.SRF.TOTL.K2,71740
SLE,AG.YLD.CREL.KG,1767.8
SLE,EA.PRD.AGRI.KD,847.5599462
SLE,NV.AGR.TOTL.ZS,56.08670839
SLE,SH.H2O.SAFE.RU.ZS,35
SLE,SI.POV.RUGP,NA
SLE,SI.POV.RUHC,NA
SLE,SL.AGR.EMPL.ZS,NA
SLE,SP.RUR.TOTL,3515837.81
SLE,SP.RUR.TOTL.ZG,1.418591273
SLE,SP.RUR.TOTL.ZS,61.124
SLE,TM.VAL.AGRI.ZS.UN,NA
SLE,TX.VAL.AGRI.ZS.UN,NA
SGP,AG.AGR.TRAC.NO,NA
SGP,AG.CON.FERT.PT.ZS,NA
SGP,AG.CON.FERT.ZS,NA
SGP,AG.LND.AGRI.K2,7.4
SGP,AG.LND.AGRI.ZS,1.057142857
SGP,AG.LND.ARBL.HA,640
SGP,AG.LND.ARBL.HA.PC,0.000126066
SGP,AG.LND.ARBL.ZS,0.914285714
SGP,AG.LND.CREL.HA,NA
SGP,AG.LND.CROP.ZS,0.142857143
SGP,AG.LND.FRST.K2,23
SGP,AG.LND.FRST.ZS,3.285714286
SGP,AG.LND.IRIG.AG.ZS,NA
SGP,AG.LND.PRCP.MM,NA
SGP,AG.LND.TOTL.K2,700
SGP,AG.LND.TRAC.ZS,NA
SGP,AG.PRD.CROP.XD,154.51
SGP,AG.PRD.FOOD.XD,95.33
SGP,AG.PRD.LVSK.XD,89.02
SGP,AG.SRF.TOTL.K2,710
SGP,AG.YLD.CREL.KG,NA
SGP,EA.PRD.AGRI.KD,33702.65195
SGP,NV.AGR.TOTL.ZS,0.037923026
SGP,SH.H2O.SAFE.RU.ZS,NA
SGP,SI.POV.RUGP,NA
SGP,SI.POV.RUHC,NA
SGP,SL.AGR.EMPL.ZS,NA
SGP,SP.RUR.TOTL,0
SGP,SP.RUR.TOTL.ZG,NA
SGP,SP.RUR.TOTL.ZS,0
SGP,TM.VAL.AGRI.ZS.UN,0.346976864
SGP,TX.VAL.AGRI.ZS.UN,0.288912111
SXM,AG.AGR.TRAC.NO,NA
SXM,AG.CON.FERT.PT.ZS,NA
SXM,AG.CON.FERT.ZS,NA
SXM,AG.LND.AGRI.K2,NA
SXM,AG.LND.AGRI.ZS,NA
SXM,AG.LND.ARBL.HA,NA
SXM,AG.LND.ARBL.HA.PC,NA
SXM,AG.LND.ARBL.ZS,NA
SXM,AG.LND.CREL.HA,NA
SXM,AG.LND.CROP.ZS,NA
SXM,AG.LND.FRST.K2,NA
SXM,AG.LND.FRST.ZS,NA
SXM,AG.LND.IRIG.AG.ZS,NA
SXM,AG.LND.PRCP.MM,NA
SXM,AG.LND.TOTL.K2,34
SXM,AG.LND.TRAC.ZS,NA
SXM,AG.PRD.CROP.XD,NA
SXM,AG.PRD.FOOD.XD,NA
SXM,AG.PRD.LVSK.XD,NA
SXM,AG.SRF.TOTL.K2,34
SXM,AG.YLD.CREL.KG,NA
SXM,EA.PRD.AGRI.KD,NA
SXM,NV.AGR.TOTL.ZS,NA
SXM,SH.H2O.SAFE.RU.ZS,NA
SXM,SI.POV.RUGP,NA
SXM,SI.POV.RUHC,NA
SXM,SL.AGR.EMPL.ZS,NA
SXM,SP.RUR.TOTL,NA
SXM,SP.RUR.TOTL.ZG,NA
SXM,SP.RUR.TOTL.ZS,NA
SXM,TM.VAL.AGRI.ZS.UN,NA
SXM,TX.VAL.AGRI.ZS.UN,NA
SVK,AG.AGR.TRAC.NO,NA
SVK,AG.CON.FERT.PT.ZS,66.03567568
SVK,AG.CON.FERT.ZS,NA
SVK,AG.LND.AGRI.K2,19447
SVK,AG.LND.AGRI.ZS,40.43791978
SVK,AG.LND.ARBL.HA,1392000
SVK,AG.LND.ARBL.HA.PC,0.256348917
SVK,AG.LND.ARBL.ZS,28.94512487
SVK,AG.LND.CREL.HA,700224
SVK,AG.LND.CROP.ZS,0.528165353
SVK,AG.LND.FRST.K2,19330
SVK,AG.LND.FRST.ZS,40.19463101
SVK,AG.LND.IRIG.AG.ZS,0.761042834
SVK,AG.LND.PRCP.MM,NA
SVK,AG.LND.TOTL.K2,48091
SVK,AG.LND.TRAC.ZS,NA
SVK,AG.PRD.CROP.XD,76.9
SVK,AG.PRD.FOOD.XD,84.58
SVK,AG.PRD.LVSK.XD,89.05
SVK,AG.SRF.TOTL.K2,49037
SVK,AG.YLD.CREL.KG,3759.1
SVK,EA.PRD.AGRI.KD,12734.78343
SVK,NV.AGR.TOTL.ZS,3.861012407
SVK,SH.H2O.SAFE.RU.ZS,100
SVK,SI.POV.RUGP,NA
SVK,SI.POV.RUHC,NA
SVK,SL.AGR.EMPL.ZS,3.200000048
SVK,SP.RUR.TOTL,2452558.514
SVK,SP.RUR.TOTL.ZG,0.535504527
SVK,SP.RUR.TOTL.ZS,45.166
SVK,TM.VAL.AGRI.ZS.UN,1.390523978
SVK,TX.VAL.AGRI.ZS.UN,1.220986654
SVN,AG.AGR.TRAC.NO,NA
SVN,AG.CON.FERT.PT.ZS,NA
SVN,AG.CON.FERT.ZS,NA
SVN,AG.LND.AGRI.K2,4833
SVN,AG.LND.AGRI.ZS,23.99702085
SVN,AG.LND.ARBL.HA,170300
SVN,AG.LND.ARBL.HA.PC,0.083130632
SVN,AG.LND.ARBL.ZS,8.455809335
SVN,AG.LND.CREL.HA,95666
SVN,AG.LND.CROP.ZS,1.34061569
SVN,AG.LND.FRST.K2,12530
SVN,AG.LND.FRST.ZS,62.21449851
SVN,AG.LND.IRIG.AG.ZS,0.827643286
SVN,AG.LND.PRCP.MM,NA
SVN,AG.LND.TOTL.K2,20140
SVN,AG.LND.TRAC.ZS,NA
SVN,AG.PRD.CROP.XD,90.3
SVN,AG.PRD.FOOD.XD,95.77
SVN,AG.PRD.LVSK.XD,95.17
SVN,AG.SRF.TOTL.K2,20270
SVN,AG.YLD.CREL.KG,5977.5
SVN,EA.PRD.AGRI.KD,112484.0659
SVN,NV.AGR.TOTL.ZS,2.457258497
SVN,SH.H2O.SAFE.RU.ZS,99
SVN,SI.POV.RUGP,NA
SVN,SI.POV.RUHC,NA
SVN,SL.AGR.EMPL.ZS,8.800000191
SVN,SP.RUR.TOTL,1025131.419
SVN,SP.RUR.TOTL.ZG,0.640120364
SVN,SP.RUR.TOTL.ZS,50.041
SVN,TM.VAL.AGRI.ZS.UN,3.137230394
SVN,TX.VAL.AGRI.ZS.UN,1.865163912
SLB,AG.AGR.TRAC.NO,NA
SLB,AG.CON.FERT.PT.ZS,NA
SLB,AG.CON.FERT.ZS,NA
SLB,AG.LND.AGRI.K2,910
SLB,AG.LND.AGRI.ZS,3.251161129
SLB,AG.LND.ARBL.HA,18000
SLB,AG.LND.ARBL.HA.PC,0.034191476
SLB,AG.LND.ARBL.ZS,0.643086817
SLB,AG.LND.CREL.HA,1100
SLB,AG.LND.CROP.ZS,2.322257949
SLB,AG.LND.FRST.K2,22130
SLB,AG.LND.FRST.ZS,79.06395141
SLB,AG.LND.IRIG.AG.ZS,NA
SLB,AG.LND.PRCP.MM,NA
SLB,AG.LND.TOTL.K2,27990
SLB,AG.LND.TRAC.ZS,NA
SLB,AG.PRD.CROP.XD,121.43
SLB,AG.PRD.FOOD.XD,120.38
SLB,AG.PRD.LVSK.XD,105.25
SLB,AG.SRF.TOTL.K2,28900
SLB,AG.YLD.CREL.KG,3500
SLB,EA.PRD.AGRI.KD,NA
SLB,NV.AGR.TOTL.ZS,NA
