SWC ,X,Y,Z,WI,ER_top,ER_bot,,,,
11.91,251110,4550175,3349.14,11.03,17.9,35.2,,,,
11.75,251110,4550180,3349.14,11.79,17.9,35.2,,,,
11.63,251110,4550185,3349.16,10.35,17.9,35.2,,,,
11.47,251110,4550190,3349.91,5.63,17.9,35.2,,,,
11.35,251110,4550195,3349.91,8.75,17.9,35.2,,,,
11.20,251110,4550200,3349.91,12.11,17.9,35.2,,,,
11.03,251110,4550205,3349.91,10.57,17.9,35.2,,,,
10.92,251110,4550210,3349.91,10.69,17.1,33.4,,,,
10.85,251110,4550215,3349.91,10.75,14.1,28.8,,,,
10.78,251110,4550220,3349.91,11.85,14.1,26.9,,,,
10.70,251110,4550225,3349.91,10.79,17.4,26.9,,,,
10.69,251110,4550230,3349.91,10.13,17.9,26.9,,,,
10.67,251110,4550235,3349.91,10.13,17.9,26.9,,,,
10.71,251110,4550240,3349.91,10.74,17.9,26.9,,,,
10.79,251110,4550245,3349.91,11.29,17.9,35.2,,,,
10.86,251110,4550250,3349.91,11.59,17.9,35.2,,,,
11.00,251110,4550255,3349.91,11.72,17.9,35.2,,,,
11.11,251110,4550260,3349.91,8.15,23.4,35.2,,,,
11.24,251110,4550265,3349.69,7.64,25.4,35.2,,,,
11.37,251110,4550270,3349.14,13.22,25.4,35.2,,,,
11.48,251110,4550275,3349.14,12.49,25.4,35.2,,,,
11.62,251110,4550280,3349.14,10.13,25.4,35.2,,,,
11.72,251110,4550285,3349.14,14.10,27.7,35.2,,,,
11.84,251110,4550290,3349.14,11.78,31.7,35.2,,,,
11.92,251110,4550295,3349.59,6.95,31.7,35.2,,,,
12.01,251110,4550300,3349.91,5.29,31.7,35.2,,,,
12.07,251110,4550305,3349.91,5.09,31.7,44.8,,,,
12.15,251110,4550310,3349.91,6.62,31.7,44.8,,,,
12.19,251110,4550315,3349.91,5.54,31.7,44.8,,,,
12.23,251110,4550320,3349.91,10.18,31.7,44.8,,,,
12.26,251110,4550325,3349.91,7.48,31.7,44.8,,,,
12.28,251110,4550330,3349.91,13.28,31.7,44.8,,,,
12.29,251110,4550335,3349.91,11.07,31.7,44.8,,,,
12.30,251110,4550340,3349.91,10.72,31.7,39.5,,,,
12.29,251110,4550345,3349.91,12.29,31.7,35.2,,,,
12.28,251110,4550350,3349.91,11.01,31.7,35.2,,,,
12.27,251110,4550355,3349.91,12.21,31.7,35.2,,,,
12.24,251110,4550360,3350.26,7.82,31.7,35.2,,,,
12.22,251110,4550365,3350.77,6.60,31.7,35.2,,,,
12.22,251110,4550370,3350.77,7.22,31.7,35.2,,,,
12.21,251110,4550375,3350.77,11.96,31.7,35.2,,,,
12.25,251110,4550380,3351.23,6.70,31.7,35.2,,,,
12.29,251110,4550385,3351.48,6.22,31.7,35.2,,,,
12.32,251110,4550390,3351.48,10.13,31.3,35.2,,,,
12.35,251110,4550395,3351.48,13.11,25.4,35.2,,,,
12.38,251110,4550400,3351.48,11.50,25.4,35.2,,,,
12.41,251110,4550405,3351.48,10.96,25.1,26.9,,,,
12.45,251110,4550410,3351.48,10.13,17.8,23.5,,,,
12.48,251110,4550415,3351.48,10.63,13.7,15.9,,,,
12.52,251110,4550420,3351.48,10.37,12.7,14.2,,,,
12.55,251110,4550425,3351.48,12.32,12.7,14.2,,,,
12.59,251110,4550430,3351.48,10.42,12.7,14.2,,,,
13.92,251115,4550065,3347.28,10.13,18.3,22.2,,,,
13.89,251115,4550070,3347.28,10.38,18.3,22.2,,,,
13.84,251115,4550075,3347.28,10.39,18.3,22.2,,,,
13.80,251115,4550080,3347.28,11.07,18.3,22.2,,,,
13.75,251115,4550085,3347.28,5.33,18.3,22.2,,,,
13.69,251115,4550090,3346.93,7.19,18.3,22.2,,,,
13.63,251115,4550095,3346.42,11.94,18.3,22.2,,,,
13.56,251115,4550100,3346.42,11.65,18.3,22.2,,,,
13.49,251115,4550105,3346.42,12.40,18.3,22.2,,,,
13.41,251115,4550110,3346.64,8.54,18.3,22.2,,,,
13.32,251115,4550115,3347.23,6.79,18.3,22.2,,,,
13.23,251115,4550120,3347.28,7.85,18.3,34.6,,,,
13.13,251115,4550125,3347.28,11.72,18.3,34.6,,,,
13.02,251115,4550130,3347.28,13.29,21.3,34.6,,,,
12.91,251115,4550135,3347.28,10.13,24.8,34.6,,,,
12.79,251115,4550140,3347.28,14.28,24.8,42.1,,,,
12.66,251115,4550145,3347.28,13.74,24.8,48.1,,,,
12.54,251115,4550150,3347.95,8.13,24.8,48.1,,,,
12.40,251115,4550155,3348.29,5.90,24.8,48.1,,,,
12.27,251115,4550160,3348.29,11.65,24.8,48.1,,,,
12.11,251115,4550165,3349.14,5.08,22.6,48.1,,,,
11.97,251115,4550170,3349.14,7.56,17.9,48.1,,,,
11.82,251115,4550175,3349.14,11.63,17.9,35.2,,,,
11.66,251115,4550180,3349.14,11.80,17.9,35.2,,,,
11.51,251115,4550185,3349.54,7.52,17.9,35.2,,,,
11.34,251115,4550190,3349.91,6.63,17.9,35.2,,,,
11.20,251115,4550195,3349.91,10.82,17.9,35.2,,,,
11.02,251115,4550200,3349.91,10.40,17.9,35.2,,,,
10.86,251115,4550205,3349.91,11.68,17.9,35.2,,,,
10.71,251115,4550210,3349.91,10.13,14.1,26.9,,,,
10.64,251115,4550215,3349.91,10.81,14.1,26.9,,,,
10.52,251115,4550220,3349.91,10.13,14.1,26.9,,,,
10.44,251115,4550225,3349.91,11.29,17.6,26.9,,,,
10.41,251115,4550230,3349.91,10.27,17.9,26.9,,,,
10.40,251115,4550235,3349.91,10.22,17.9,26.9,,,,
10.46,251115,4550240,3349.91,10.87,17.9,26.9,,,,
10.55,251115,4550245,3349.91,11.48,17.9,28.0,,,,
10.65,251115,4550250,3349.91,11.37,17.9,35.2,,,,
10.82,251115,4550255,3349.91,11.69,17.9,35.2,,,,
10.93,251115,4550260,3349.91,7.92,17.9,35.2,,,,
11.12,251115,4550265,3349.65,7.54,25.4,35.2,,,,
11.25,251115,4550270,3349.14,13.51,25.4,35.2,,,,
11.42,251115,4550275,3349.14,13.06,25.4,35.2,,,,
11.55,251115,4550280,3349.14,11.71,25.4,35.2,,,,
11.68,251115,4550285,3349.14,10.13,25.4,35.2,,,,
11.80,251115,4550290,3349.14,14.18,28.4,35.2,,,,
11.90,251115,4550295,3349.14,11.00,31.7,35.2,,,,
12.00,251115,4550300,3349.14,11.38,31.7,35.2,,,,
12.07,251115,4550305,3349.14,12.30,31.7,35.2,,,,
12.15,251115,4550310,3349.14,12.42,31.7,41.6,,,,
12.20,251115,4550315,3349.70,8.30,31.7,43.3,,,,
12.24,251115,4550320,3349.76,8.45,31.7,44.8,,,,
12.27,251115,4550325,3349.91,8.63,31.7,44.8,,,,
12.29,251115,4550330,3349.91,8.07,31.7,44.8,,,,
12.31,251115,4550335,3349.91,10.13,31.7,44.8,,,,
12.31,251115,4550340,3349.91,11.91,31.7,39.0,,,,
12.31,251115,4550345,3349.91,12.45,31.7,35.2,,,,
12.30,251115,4550350,3349.91,12.51,31.7,35.2,,,,
12.29,251115,4550355,3349.91,11.24,31.7,35.2,,,,
12.26,251115,4550360,3349.91,13.46,31.7,35.2,,,,
12.25,251115,4550365,3350.28,7.92,31.7,35.2,,,,
12.25,251115,4550370,3350.77,6.27,31.7,35.2,,,,
12.24,251115,4550375,3350.77,10.37,31.7,35.2,,,,
12.28,251115,4550380,3350.78,12.22,31.7,35.2,,,,
12.28,251115,4550385,3351.48,5.30,31.7,35.2,,,,
12.31,251115,4550390,3351.48,9.53,31.0,35.2,,,,
12.33,251115,4550395,3351.48,10.18,25.4,35.2,,,,
12.35,251115,4550400,3351.48,11.48,25.4,35.2,,,,
12.38,251115,4550405,3351.48,10.46,25.4,26.3,,,,
12.40,251115,4550410,3351.48,10.13,17.8,23.5,,,,
12.44,251115,4550415,3351.48,11.53,17.8,15.4,,,,
12.46,251115,4550420,3351.48,12.08,12.7,14.2,,,,
12.50,251115,4550425,3351.48,10.27,12.7,14.2,,,,
12.53,251115,4550430,3351.48,12.63,12.7,14.2,,,,
12.57,251115,4550435,3351.48,10.13,12.7,14.2,,,,
12.62,251115,4550440,3351.48,10.13,12.7,14.2,,,,
14.02,251120,4550060,3347.28,10.13,18.3,22.2,,,,
13.99,251120,4550065,3347.28,10.39,18.3,22.2,,,,
13.96,251120,4550070,3347.28,11.23,18.3,22.2,,,,
13.92,251120,4550075,3347.28,10.13,18.3,22.2,,,,
13.88,251120,4550080,3347.28,10.32,18.3,22.2,,,,
13.83,251120,4550085,3347.28,6.04,18.3,22.2,,,,
13.77,251120,4550090,3346.42,12.74,18.3,22.2,,,,
13.71,251120,4550095,3346.42,11.93,18.3,22.2,,,,
13.64,251120,4550100,3346.42,12.20,18.3,22.2,,,,
13.56,251120,4550105,3346.42,12.22,18.3,22.2,,,,
13.47,251120,4550110,3346.42,13.75,18.3,22.2,,,,
13.38,251120,4550115,3347.16,7.35,18.3,22.2,,,,
13.28,251120,4550120,3347.28,5.33,21.2,34.6,,,,
13.17,251120,4550125,3347.28,10.13,24.6,34.6,,,,
13.06,251120,4550130,3347.28,14.80,24.8,34.6,,,,
12.94,251120,4550135,3347.28,14.37,24.8,34.6,,,,
12.81,251120,4550140,3347.28,10.13,24.8,42.9,,,,
12.68,251120,4550145,3347.28,12.49,24.8,48.1,,,,
12.52,251120,4550150,3348.00,7.07,24.8,48.1,,,,
12.38,251120,4550155,3348.29,8.56,24.8,48.1,,,,
12.24,251120,4550160,3348.29,11.14,24.8,48.1,,,,
12.08,251120,4550165,3349.14,5.12,22.3,48.1,,,,
11.92,251120,4550170,3349.14,10.13,17.9,48.1,,,,
11.75,251120,4550175,3349.14,11.86,17.9,35.2,,,,
11.58,251120,4550180,3349.14,11.95,17.9,35.2,,,,
11.41,251120,4550185,3349.68,7.10,17.9,35.2,,,,
11.23,251120,4550190,3349.91,7.91,17.9,35.2,,,,
11.05,251120,4550195,3349.91,11.25,17.9,35.2,,,,
10.88,251120,4550200,3349.91,10.66,17.9,35.2,,,,
10.70,251120,4550205,3349.91,10.34,15.0,35.2,,,,
10.54,251120,4550210,3349.91,11.17,14.1,26.9,,,,
10.39,251120,4550215,3349.91,10.13,14.1,26.9,,,,
10.27,251120,4550220,3349.91,10.60,14.1,26.9,,,,
10.17,251120,4550225,3349.91,10.46,17.8,26.9,,,,
10.14,251120,4550230,3349.91,10.13,17.9,26.9,,,,
10.14,251120,4550235,3349.91,10.27,17.9,26.9,,,,
10.22,251120,4550240,3349.91,10.88,17.9,26.9,,,,
10.31,251120,4550245,3349.91,10.13,17.9,26.9,,,,
10.48,251120,4550250,3349.91,11.40,17.9,33.0,,,,
10.64,251120,4550255,3349.91,11.60,17.9,35.2,,,,
10.82,251120,4550260,3349.91,7.74,17.9,35.2,,,,
11.01,251120,4550265,3349.61,8.06,20.8,35.2,,,,
11.18,251120,4550270,3349.14,12.64,25.4,35.2,,,,
11.35,251120,4550275,3349.14,14.04,25.4,35.2,,,,
11.50,251120,4550280,3349.14,12.71,25.4,35.2,,,,
11.65,251120,4550285,3349.14,11.16,25.4,35.2,,,,
11.77,251120,4550290,3349.14,10.66,25.4,35.2,,,,
11.89,251120,4550295,3349.14,14.28,28.0,35.2,,,,
11.99,251120,4550300,3349.14,10.13,31.7,35.2,,,,
12.07,251120,4550305,3349.14,10.13,31.7,35.2,,,,
12.15,251120,4550310,3349.14,13.28,31.7,35.2,,,,
12.20,251120,4550315,3349.14,12.86,31.7,35.2,,,,
12.25,251120,4550320,3349.14,13.86,31.7,44.8,,,,
12.28,251120,4550325,3349.77,7.26,31.7,44.8,,,,
12.31,251120,4550330,3349.91,5.09,31.7,44.8,,,,
12.32,251120,4550335,3349.91,6.58,31.7,44.8,,,,
12.33,251120,4550340,3349.91,9.98,31.7,38.5,,,,
12.33,251120,4550345,3349.91,13.24,31.7,35.2,,,,
12.32,251120,4550350,3349.91,12.89,31.7,35.2,,,,
12.31,251120,4550355,3349.91,13.55,31.7,35.2,,,,
12.30,251120,4550360,3349.91,11.27,31.7,35.2,,,,
12.28,251120,4550365,3349.91,13.11,31.7,35.2,,,,
12.28,251120,4550370,3350.74,7.20,31.7,35.2,,,,
12.27,251120,4550375,3350.77,8.93,31.7,35.2,,,,
12.29,251120,4550380,3350.77,12.91,31.7,35.2,,,,
12.28,251120,4550385,3351.21,8.81,31.7,35.2,,,,
12.30,251120,4550390,3351.48,6.12,30.7,35.2,,,,
12.30,251120,4550395,3351.48,10.13,25.4,35.2,,,,
12.33,251120,4550400,3351.48,10.43,25.4,35.2,,,,
12.33,251120,4550405,3351.48,10.13,25.4,25.6,,,,
12.36,251120,4550410,3351.48,10.53,17.8,23.5,,,,
12.38,251120,4550415,3351.48,10.30,17.8,15.0,,,,
12.40,251120,4550420,3351.48,10.13,12.7,14.2,,,,
12.44,251120,4550425,3351.48,10.13,12.7,14.2,,,,
12.48,251120,4550430,3351.48,12.80,12.7,14.2,,,,
12.52,251120,4550435,3351.48,10.33,12.7,14.2,,,,
12.56,251120,4550440,3351.48,10.43,12.7,14.2,,,,
12.60,251120,4550445,3351.48,10.13,12.7,14.2,,,,
12.65,251120,4550450,3351.48,12.58,12.7,14.2,,,,
14.13,251125,4550050,3347.28,10.58,18.3,20.9,,,,
14.11,251125,4550055,3347.28,10.62,18.3,22.2,,,,
14.10,251125,4550060,3347.28,10.59,18.3,22.2,,,,
14.07,251125,4550065,3347.28,11.90,18.3,22.2,,,,
14.04,251125,4550070,3347.28,12.56,18.3,22.2,,,,
14.00,251125,4550075,3347.28,10.32,18.3,22.2,,,,
13.96,251125,4550080,3347.28,10.13,18.3,22.2,,,,
13.91,251125,4550085,3347.28,8.07,18.3,22.2,,,,
13.85,251125,4550090,3346.42,13.20,18.3,22.2,,,,
13.78,251125,4550095,3346.42,12.83,18.3,22.2,,,,
13.71,251125,4550100,3346.42,10.13,18.3,22.2,,,,
13.63,251125,4550105,3346.42,13.46,18.3,22.2,,,,
13.54,251125,4550110,3346.42,14.59,18.3,22.2,,,,
13.44,251125,4550115,3346.42,14.59,24.2,33.5,,,,
13.34,251125,4550120,3347.28,9.95,24.8,34.6,,,,
13.22,251125,4550125,3347.28,15.09,24.8,34.6,,,,
13.11,251125,4550130,3347.28,10.20,24.8,34.6,,,,
12.97,251125,4550135,3347.28,12.67,24.8,34.6,,,,
12.84,251125,4550140,3347.28,12.75,24.8,48.1,,,,
12.70,251125,4550145,3347.28,12.54,24.8,48.1,,,,
12.54,251125,4550150,3348.05,6.66,24.8,48.1,,,,
12.38,251125,4550155,3348.29,6.27,24.8,48.1,,,,
12.24,251125,4550160,3348.29,12.10,24.8,48.1,,,,
12.08,251125,4550165,3349.14,5.17,24.8,48.1,,,,
11.90,251125,4550170,3349.14,8.28,17.9,48.1,,,,
11.73,251125,4550175,3349.14,12.05,17.9,35.2,,,,
11.54,251125,4550180,3349.20,9.43,17.9,35.2,,,,
11.37,251125,4550185,3349.91,5.16,17.9,35.2,,,,
11.16,251125,4550190,3349.91,6.64,17.9,35.2,,,,
10.99,251125,4550195,3349.91,11.74,17.9,35.2,,,,
10.78,251125,4550200,3349.91,10.90,16.8,35.2,,,,
10.60,251125,4550205,3349.91,10.30,14.1,35.2,,,,
10.41,251125,4550210,3349.91,10.13,14.1,26.9,,,,
10.24,251125,4550215,3349.91,10.92,14.1,26.9,,,,
10.09,251125,4550220,3349.91,10.13,14.1,26.9,,,,
9.94,251125,4550225,3349.91,11.11,14.2,26.9,,,,
9.90,251125,4550230,3349.91,10.27,15.8,26.9,,,,
9.77,251125,4550235,3349.91,10.22,17.9,26.9,,,,
9.86,251125,4550240,3349.91,10.66,17.9,26.9,,,,
10.11,251125,4550245,3349.91,11.34,17.9,26.9,,,,
10.28,251125,4550250,3349.91,11.23,17.9,26.9,,,,
10.53,251125,4550255,3349.91,11.60,17.9,35.2,,,,
10.73,251125,4550260,3349.91,8.04,17.9,35.2,,,,
10.95,251125,4550265,3349.91,5.10,17.9,35.2,,,,
11.15,251125,4550270,3349.15,12.26,25.4,35.2,,,,
11.33,251125,4550275,3349.14,12.15,25.4,35.2,,,,
11.51,251125,4550280,3349.14,14.22,25.4,35.2,,,,
11.66,251125,4550285,3349.14,12.35,25.4,35.2,,,,
11.81,251125,4550290,3349.14,11.18,25.4,35.2,,,,
11.92,251125,4550295,3349.14,10.13,25.4,35.2,,,,
12.02,251125,4550300,3349.14,14.30,25.4,35.2,,,,
12.10,251125,4550305,3349.14,12.69,25.4,35.2,,,,
12.18,251125,4550310,3349.14,12.92,27.9,35.2,,,,
12.23,251125,4550315,3349.14,10.13,31.4,35.2,,,,
12.28,251125,4550320,3349.14,14.01,31.7,35.2,,,,
12.31,251125,4550325,3349.14,11.38,31.7,42.6,,,,
12.34,251125,4550330,3349.14,12.47,31.7,44.8,,,,
12.35,251125,4550335,3349.84,7.59,31.7,44.8,,,,
12.36,251125,4550340,3349.91,8.59,31.7,38.0,,,,
12.36,251125,4550345,3349.91,9.08,31.7,35.2,,,,
12.35,251125,4550350,3349.91,12.55,31.7,35.2,,,,
12.35,251125,4550355,3349.91,12.60,31.7,35.2,,,,
12.33,251125,4550360,3349.91,10.13,31.7,35.2,,,,
12.32,251125,4550365,3349.91,12.71,31.7,35.2,,,,
12.31,251125,4550370,3350.27,9.03,31.7,35.2,,,,
12.29,251125,4550375,3350.77,5.39,31.7,35.2,,,,
12.28,251125,4550380,3350.77,12.23,31.7,35.2,,,,
12.28,251125,4550385,3351.20,6.15,31.7,35.2,,,,
12.28,251125,4550390,3351.48,5.48,30.3,35.2,,,,
12.27,251125,4550395,3351.48,7.02,25.4,35.2,,,,
12.28,251125,4550400,3351.48,10.39,25.4,35.2,,,,
12.29,251125,4550405,3351.48,10.34,25.4,25.0,,,,
12.30,251125,4550410,3351.48,10.49,18.1,23.5,,,,
12.32,251125,4550415,3351.48,11.32,17.8,23.5,,,,
12.35,251125,4550420,3351.48,10.70,12.7,14.2,,,,
12.38,251125,4550425,3351.48,13.05,12.7,14.2,,,,
12.42,251125,4550430,3351.48,11.01,12.7,14.2,,,,
12.46,251125,4550435,3351.48,10.32,12.7,14.2,,,,
12.51,251125,4550440,3351.48,11.20,12.7,14.2,,,,
12.56,251125,4550445,3351.48,12.43,12.7,14.2,,,,
12.61,251125,4550450,3351.48,10.13,12.7,14.2,,,,
12.65,251125,4550455,3351.48,10.13,12.7,14.2,,,,
14.21,251130,4550045,3347.28,10.95,18.3,17.1,,,,
14.20,251130,4550050,3347.28,10.13,18.3,17.1,,,,
14.19,251130,4550055,3347.28,10.61,18.3,18.9,,,,
14.18,251130,4550060,3347.28,10.74,18.3,22.2,,,,
14.15,251130,4550065,3347.28,10.37,18.3,22.2,,,,
14.12,251130,4550070,3347.28,10.22,18.3,18.0,,,,
14.08,251130,4550075,3347.28,12.83,18.3,22.2,,,,
14.04,251130,4550080,3347.28,13.15,18.3,22.2,,,,
13.99,251130,4550085,3347.28,5.12,18.3,22.2,,,,
13.93,251130,4550090,3346.42,13.31,18.3,22.2,,,,
13.86,251130,4550095,3346.42,12.97,18.3,22.2,,,,
13.78,251130,4550100,3346.42,12.88,18.3,22.2,,,,
13.70,251130,4550105,3346.42,14.12,18.3,22.2,,,,
13.60,251130,4550110,3346.42,14.87,24.8,22.2,,,,
13.50,251130,4550115,3346.42,14.20,24.8,34.1,,,,
13.39,251130,4550120,3347.28,4.98,24.8,34.6,,,,
13.27,251130,4550125,3347.28,10.13,24.8,34.6,,,,
13.14,251130,4550130,3347.28,13.67,24.8,34.6,,,,
13.01,251130,4550135,3347.28,13.15,24.8,36.8,,,,
12.87,251130,4550140,3347.28,12.76,24.8,48.1,,,,
12.72,251130,4550145,3347.28,12.54,24.8,48.1,,,,
12.55,251130,4550150,3348.11,7.55,24.8,48.1,,,,
12.39,251130,4550155,3348.29,6.53,24.8,48.1,,,,
12.24,251130,4550160,3348.29,12.53,24.8,48.1,,,,
12.06,251130,4550165,3348.69,8.68,24.8,48.1,,,,
11.88,251130,4550170,3349.14,8.08,17.9,47.8,,,,
11.69,251130,4550175,3349.14,11.79,17.9,35.2,,,,
11.50,251130,4550180,3349.24,9.26,17.9,35.2,,,,
11.31,251130,4550185,3349.91,6.66,17.9,35.2,,,,
11.10,251130,4550190,3349.91,11.47,17.9,35.2,,,,
10.90,251130,4550195,3349.91,10.13,17.9,35.2,,,,
10.68,251130,4550200,3349.91,10.90,16.6,35.2,,,,
10.50,251130,4550205,3349.91,10.38,14.1,35.2,,,,
10.26,251130,4550210,3349.91,10.92,14.1,31.6,,,,
10.09,251130,4550215,3349.91,10.13,14.1,26.9,,,,
9.85,251130,4550220,3349.91,11.79,14.1,26.9,,,,
9.70,251130,4550225,3349.91,10.54,14.1,26.9,,,,
9.53,251130,4550230,3349.91,10.63,14.1,26.9,,,,
9.40,251130,4550235,3349.91,10.60,14.1,26.9,,,,
9.60,251130,4550240,3349.91,10.33,17.9,26.9,,,,
9.91,251130,4550245,3349.91,10.98,17.9,26.9,,,,
10.12,251130,4550250,3349.91,11.37,17.9,26.9,,,,
10.45,251130,4550255,3349.91,11.53,17.9,30.1,,,,
10.64,251130,4550260,3349.91,11.78,17.9,35.2,,,,
10.94,251130,4550265,3349.91,7.01,17.9,35.2,,,,
11.14,251130,4550270,3349.17,10.96,18.2,35.2,,,,
11.37,251130,4550275,3349.14,13.53,25.4,35.2,,,,
11.55,251130,4550280,3349.14,13.41,25.4,35.2,,,,
11.71,251130,4550285,3349.14,13.43,25.4,35.2,,,,
11.86,251130,4550290,3349.14,10.13,25.4,35.2,,,,
11.98,251130,4550295,3349.14,11.20,25.4,35.2,,,,
12.09,251130,4550300,3349.14,13.80,25.4,35.2,,,,
12.17,251130,4550305,3349.14,13.96,25.4,35.2,,,,
12.24,251130,4550310,3349.14,12.75,25.4,35.2,,,,
12.29,251130,4550315,3349.14,10.13,25.4,35.2,,,,
12.34,251130,4550320,3349.14,13.39,31.7,35.2,,,,
12.37,251130,4550325,3349.14,13.51,31.7,36.2,,,,
12.39,251130,4550330,3349.14,12.27,31.7,42.8,,,,
12.40,251130,4550335,3349.14,13.59,31.7,41.5,,,,
12.41,251130,4550340,3349.67,8.47,31.7,35.2,,,,
12.41,251130,4550345,3349.91,6.77,31.7,35.2,,,,
12.41,251130,4550350,3349.91,8.60,31.7,35.2,,,,
12.40,251130,4550355,3349.91,10.24,31.7,35.2,,,,
12.39,251130,4550360,3349.91,12.70,31.7,35.2,,,,
12.37,251130,4550365,3349.91,12.82,31.7,35.2,,,,
12.36,251130,4550370,3349.97,10.20,31.7,35.2,,,,
12.33,251130,4550375,3350.77,5.77,31.7,35.2,,,,
12.33,251130,4550380,3350.77,9.22,31.7,35.2,,,,
12.30,251130,4550385,3350.77,11.51,31.7,35.2,,,,
12.29,251130,4550390,3350.96,8.26,30.0,35.2,,,,
12.27,251130,4550395,3351.48,5.48,25.4,35.2,,,,
12.26,251130,4550400,3351.48,7.77,25.4,35.2,,,,
12.26,251130,4550405,3351.48,10.49,25.4,24.4,,,,
12.25,251130,4550410,3351.48,10.13,21.8,23.5,,,,
12.27,251130,4550415,3351.48,11.14,17.8,23.3,,,,
12.28,251130,4550420,3351.48,13.47,14.9,14.2,,,,
12.32,251130,4550425,3351.48,10.32,12.7,14.2,,,,
12.36,251130,4550430,3351.48,10.13,12.7,14.2,,,,
12.40,251130,4550435,3351.48,10.13,12.7,14.2,,,,
12.46,251130,4550440,3351.48,11.62,12.7,14.2,,,,
12.51,251130,4550445,3351.48,10.13,12.7,14.2,,,,
12.56,251130,4550450,3351.48,10.38,12.7,14.2,,,,
12.61,251130,4550455,3351.48,12.89,12.7,14.2,,,,
12.66,251130,4550460,3351.48,12.98,12.7,14.2,,,,
12.71,251130,4550465,3351.48,10.24,12.7,14.2,,,,
14.30,251135,4550040,3347.28,10.27,18.3,17.1,,,,
14.29,251135,4550045,3347.28,12.53,18.3,17.1,,,,
14.30,251135,4550050,3347.28,10.20,18.3,17.1,,,,
14.29,251135,4550055,3347.28,10.18,18.3,17.1,,,,
14.29,251135,4550060,3347.28,10.13,18.3,17.1,,,,
14.26,251135,4550065,3347.28,10.13,18.3,17.1,,,,
14.24,251135,4550070,3347.28,11.25,18.3,17.1,,,,
14.20,251135,4550075,3347.28,11.50,18.3,17.1,,,,
14.15,251135,4550080,3347.28,10.13,18.3,22.2,,,,
14.10,251135,4550085,3347.28,4.98,18.3,22.2,,,,
14.04,251135,4550090,3346.42,13.87,18.3,22.2,,,,
13.97,251135,4550095,3346.42,10.70,18.3,22.2,,,,
13.89,251135,4550100,3346.42,13.93,18.3,22.2,,,,
13.79,251135,4550105,3346.42,15.15,24.2,22.2,,,,
13.70,251135,4550110,3346.42,11.01,24.8,22.2,,,,
13.59,251135,4550115,3346.43,10.25,24.8,34.6,,,,
13.47,251135,4550120,3347.28,5.14,24.8,34.6,,,,
13.34,251135,4550125,3347.28,10.34,24.8,34.6,,,,
13.21,251135,4550130,3347.28,12.76,24.8,34.6,,,,
13.07,251135,4550135,3347.28,10.13,24.8,48.1,,,,
12.91,251135,4550140,3347.28,12.20,24.8,48.1,,,,
12.76,251135,4550145,3347.28,12.78,32.1,52.2,,,,
12.59,251135,4550150,3348.16,7.48,32.6,59.4,,,,
12.42,251135,4550155,3348.29,10.11,24.8,48.1,,,,
12.24,251135,4550160,3348.29,12.38,24.8,48.1,,,,
12.05,251135,4550165,3348.74,7.46,24.8,48.1,,,,
11.86,251135,4550170,3349.14,5.73,17.9,48.1,,,,
11.66,251135,4550175,3349.14,11.64,17.9,40.0,,,,
11.46,251135,4550180,3349.91,5.09,17.9,35.2,,,,
11.25,251135,4550185,3349.91,6.99,17.9,35.2,,,,
11.03,251135,4550190,3349.91,10.95,17.9,35.2,,,,
10.80,251135,4550195,3349.91,10.13,17.9,35.2,,,,
10.58,251135,4550200,3349.91,10.82,14.1,35.2,,,,
10.34,251135,4550205,3349.91,10.13,14.1,35.2,,,,
10.10,251135,4550210,3349.91,11.19,14.1,34.6,,,,
9.86,251135,4550215,3349.91,11.75,14.1,26.9,,,,
9.61,251135,4550220,3349.91,11.80,14.1,26.9,,,,
9.39,251135,4550225,3349.91,11.08,14.1,26.9,,,,
9.16,251135,4550230,3349.91,10.13,14.1,26.9,,,,
9.08,251135,4550235,3349.91,11.57,14.1,26.9,,,,
9.41,251135,4550240,3349.91,10.13,14.1,26.9,,,,
9.71,251135,4550245,3349.91,10.63,17.9,26.9,,,,
10.04,251135,4550250,3349.91,11.15,17.9,26.9,,,,
10.37,251135,4550255,3349.91,11.58,17.9,26.9,,,,
10.63,251135,4550260,3349.91,11.91,17.9,35.2,,,,
10.93,251135,4550265,3349.91,7.93,17.9,35.2,,,,
11.16,251135,4550270,3349.84,6.12,17.9,35.2,,,,
11.40,251135,4550275,3349.14,13.53,22.8,35.2,,,,
11.59,251135,4550280,3349.14,13.66,25.4,35.2,,,,
11.77,251135,4550285,3349.14,13.09,25.4,35.2,,,,
11.92,251135,4550290,3349.14,12.57,25.4,35.2,,,,
12.04,251135,4550295,3349.14,11.12,25.4,35.2,,,,
12.15,251135,4550300,3349.14,10.13,25.4,35.2,,,,
12.23,251135,4550305,3349.14,14.35,25.4,35.2,,,,
12.30,251135,4550310,3349.14,13.49,25.4,35.2,,,,
12.35,251135,4550315,3349.14,13.08,25.4,35.2,,,,
12.39,251135,4550320,3349.14,10.13,29.2,35.2,,,,
12.42,251135,4550325,3349.14,13.64,31.7,35.2,,,,
12.45,251135,4550330,3349.14,14.11,31.7,42.0,,,,
12.46,251135,4550335,3349.14,11.84,31.7,35.2,,,,
12.47,251135,4550340,3349.14,12.97,31.7,35.2,,,,
12.47,251135,4550345,3349.38,9.30,31.7,35.2,,,,
